,Prediction,Confidence,True Value
21161,occupation,0.99878675,occupation
21162,occupation,0.99907297,occupation
21163,occupation,0.99603957,occupation
21164,occupation,0.99796975,occupation
21165,occupation,0.9995801,occupation
21166,occupation,0.9979299,occupation
21167,occupation,0.99878675,occupation
21168,occupation,0.67025256,participant
21169,participant,0.8366185,participant
21170,participant,0.70077246,participant
21171,participant,0.5025764,participant
21172,participant,0.9558273,participant
21173,participant,0.9372578,participant
21174,participant,0.60626906,participant
21175,participant,0.9352987,participant
21176,participant,0.83710015,participant
21177,participant,0.5025764,participant
21178,participant,0.9558273,participant
21179,participant,0.9372578,participant
21180,participant,0.90578735,participant
21181,participant,0.98665684,participant
21182,participant,0.9743662,participant
21183,participant,0.5025764,participant
21184,participant,0.9558273,participant
21185,participant,0.9372578,participant
21186,participant,0.8308107,participant
21187,participant,0.9838322,participant
21188,participant,0.9477537,participant
21189,participant,0.5025764,participant
21190,participant,0.9558273,participant
21191,participant,0.9372578,participant
21192,participant,0.50681615,participant
21193,participant,0.91685593,participant
21194,participant,0.76542276,participant
21195,participant,0.5025764,participant
21196,participant,0.9558273,participant
21197,participant,0.9372578,participant
21198,occupation,0.72634405,participant
21199,participant,0.7290036,participant
21200,participant,0.5434482,participant
21201,participant,0.5025764,participant
21202,participant,0.9558273,participant
21203,participant,0.9372578,participant
21204,occupation,0.58309823,participant
21205,participant,0.8451256,participant
21206,participant,0.7190405,participant
21207,participant,0.6919294,participant
21208,participant,0.9790757,participant
21209,participant,0.97463405,participant
21210,participant,0.66259694,participant
21211,participant,0.92066216,participant
21212,participant,0.8260186,participant
21213,participant,0.6919294,participant
21214,participant,0.9790757,participant
21215,participant,0.97463405,participant
21216,participant,0.7373454,participant
21217,participant,0.9494685,participant
21218,participant,0.89977634,participant
21219,participant,0.6919294,participant
21220,participant,0.9790757,participant
21221,participant,0.97463405,participant
21222,participant,0.84933484,participant
21223,participant,0.9759043,participant
21224,participant,0.9460748,participant
21225,participant,0.6919294,participant
21226,participant,0.9790757,participant
21227,participant,0.97463405,participant
21228,participant,0.5021048,participant
21229,participant,0.86888456,participant
21230,participant,0.7375826,participant
21231,participant,0.6919294,participant
21232,participant,0.9790757,participant
21233,participant,0.97463405,participant
21234,occupation,0.7536545,participant
21235,participant,0.68753195,participant
21236,participant,0.5025661,participant
21237,participant,0.6919294,participant
21238,participant,0.9790757,participant
21239,participant,0.97463405,participant
21240,participant,0.79376376,participant
21241,participant,0.9642704,participant
21242,participant,0.934427,participant
21243,participant,0.9277454,participant
21244,participant,0.994324,participant
21245,participant,0.9933294,participant
21246,participant,0.66435367,participant
21247,participant,0.93955886,participant
21248,participant,0.8616807,participant
21249,participant,0.9277454,participant
21250,participant,0.994324,participant
21251,participant,0.9933294,participant
21252,participant,0.9159268,participant
21253,participant,0.9819313,participant
21254,participant,0.9677527,participant
21255,participant,0.9277454,participant
21256,participant,0.994324,participant
21257,participant,0.9933294,participant
21258,participant,0.909178,participant
21259,participant,0.98588794,participant
21260,participant,0.96782756,participant
21261,participant,0.9277454,participant
21262,participant,0.994324,participant
21263,participant,0.9933294,participant
21264,participant,0.55674404,participant
21265,participant,0.8997008,participant
21266,participant,0.7797982,participant
21267,participant,0.9277454,participant
21268,participant,0.994324,participant
21269,participant,0.9933294,participant
21270,occupation,0.50274247,participant
21271,participant,0.8438334,participant
21272,participant,0.72650075,participant
21273,participant,0.9277454,participant
21274,participant,0.994324,participant
21275,participant,0.9933294,participant
21276,participant,0.7062209,participant
21277,participant,0.95094216,participant
21278,participant,0.9135435,participant
21279,participant,0.8307247,participant
21280,participant,0.99083334,participant
21281,participant,0.9884369,participant
21282,participant,0.87552476,participant
21283,participant,0.97558385,participant
21284,participant,0.9492187,participant
21285,participant,0.8307247,participant
21286,participant,0.99083334,participant
21287,participant,0.9884369,participant
21288,participant,0.94971555,participant
21289,participant,0.99053305,participant
21290,participant,0.9823565,participant
21291,participant,0.8307247,participant
21292,participant,0.99083334,participant
21293,participant,0.9884369,participant
21294,participant,0.8984773,participant
21295,participant,0.98543745,participant
21296,participant,0.96203727,participant
21297,participant,0.8307247,participant
21298,participant,0.99083334,participant
21299,participant,0.9884369,participant
21300,participant,0.8376287,participant
21301,participant,0.9668491,participant
21302,participant,0.9369626,participant
21303,participant,0.8307247,participant
21304,participant,0.99083334,participant
21305,participant,0.9884369,participant
21306,participant,0.58707285,participant
21307,participant,0.88611037,participant
21308,participant,0.81126755,participant
21309,participant,0.8307247,participant
21310,participant,0.99083334,participant
21311,participant,0.9884369,participant
21312,occupation,0.6666076,participant
21313,participant,0.7590966,participant
21314,participant,0.5933762,participant
21315,participant,0.5178466,participant
21316,participant,0.9462045,participant
21317,participant,0.9351051,participant
21318,participant,0.5802755,participant
21319,participant,0.8903598,participant
21320,participant,0.7539198,participant
21321,participant,0.5178466,participant
21322,participant,0.9462045,participant
21323,participant,0.9351051,participant
21324,participant,0.7318278,participant
21325,participant,0.9361797,participant
21326,participant,0.86664915,participant
21327,participant,0.5178466,participant
21328,participant,0.9462045,participant
21329,participant,0.9351051,participant
21330,participant,0.8690346,participant
21331,participant,0.9739245,participant
21332,participant,0.9470007,participant
21333,participant,0.5178466,participant
21334,participant,0.9462045,participant
21335,participant,0.9351051,participant
21336,occupation,0.52818227,participant
21337,participant,0.8359703,participant
21338,participant,0.65526587,participant
21339,participant,0.5178466,participant
21340,participant,0.9462045,participant
21341,participant,0.9351051,participant
21342,occupation,0.75649,participant
21343,participant,0.62880135,participant
21344,occupation,0.5567071,participant
21345,participant,0.5178466,participant
21346,participant,0.9462045,participant
21347,participant,0.9351051,participant
21348,occupation,0.88909274,participant
21349,occupation,0.5282734,participant
21350,occupation,0.6849215,participant
21351,occupation,0.62253296,participant
21352,participant,0.8783317,participant
21353,participant,0.9089955,participant
21354,occupation,0.74900967,participant
21355,participant,0.7134828,participant
21356,participant,0.541491,participant
21357,occupation,0.62253296,participant
21358,participant,0.8783317,participant
21359,participant,0.9089955,participant
21360,participant,0.54951745,participant
21361,participant,0.87191606,participant
21362,participant,0.7937378,participant
21363,occupation,0.62253296,participant
21364,participant,0.8783317,participant
21365,participant,0.9089955,participant
21366,participant,0.6328101,participant
21367,participant,0.92796624,participant
21368,participant,0.86776006,participant
21369,occupation,0.62253296,participant
21370,participant,0.8783317,participant
21371,participant,0.9089955,participant
21372,occupation,0.74192286,participant
21373,participant,0.7338277,participant
21374,participant,0.53164905,participant
21375,occupation,0.62253296,participant
21376,participant,0.8783317,participant
21377,participant,0.9089955,participant
21378,occupation,0.8640529,participant
21379,occupation,0.5488936,participant
21380,occupation,0.70680016,participant
21381,occupation,0.62253296,participant
21382,participant,0.8783317,participant
21383,participant,0.9089955,participant
21384,occupation,0.9998885,occupation
21385,occupation,0.99190724,occupation
21386,occupation,0.9973384,occupation
21387,occupation,0.9999346,occupation
21388,occupation,0.9917824,occupation
21389,occupation,0.9992739,occupation
21390,occupation,0.9983385,occupation
21391,occupation,0.8437762,occupation
21392,occupation,0.9630384,occupation
21393,occupation,0.9999346,occupation
21394,occupation,0.9917824,occupation
21395,occupation,0.9992739,occupation
21396,occupation,0.99766785,occupation
21397,occupation,0.8347865,occupation
21398,occupation,0.9680541,occupation
21399,occupation,0.9999346,occupation
21400,occupation,0.9917824,occupation
21401,occupation,0.9992739,occupation
21402,occupation,0.999052,occupation
21403,occupation,0.94277793,occupation
21404,occupation,0.9782427,occupation
21405,occupation,0.9999346,occupation
21406,occupation,0.9917824,occupation
21407,occupation,0.9992739,occupation
21408,occupation,0.9994041,occupation
21409,occupation,0.9644335,occupation
21410,occupation,0.98989797,occupation
21411,occupation,0.9999346,occupation
21412,occupation,0.9917824,occupation
21413,occupation,0.9992739,occupation
21414,occupation,0.9998668,occupation
21415,occupation,0.98887473,occupation
21416,occupation,0.995968,occupation
21417,occupation,0.9999346,occupation
21418,occupation,0.9917824,occupation
21419,occupation,0.9992739,occupation
21420,occupation,0.99172664,occupation
21421,occupation,0.67043734,occupation
21422,occupation,0.9311159,occupation
21423,occupation,0.9941037,occupation
21424,occupation,0.5654123,occupation
21425,occupation,0.97342384,occupation
21426,occupation,0.9597046,occupation
21427,participant,0.6229188,occupation
21428,occupation,0.78487176,occupation
21429,occupation,0.9941037,occupation
21430,occupation,0.5654123,occupation
21431,occupation,0.97342384,occupation
21432,occupation,0.9676993,occupation
21433,participant,0.56366646,occupation
21434,occupation,0.8546074,occupation
21435,occupation,0.9941037,occupation
21436,occupation,0.5654123,occupation
21437,occupation,0.97342384,occupation
21438,occupation,0.94855964,occupation
21439,participant,0.63379866,occupation
21440,occupation,0.73074025,occupation
21441,occupation,0.9941037,occupation
21442,occupation,0.5654123,occupation
21443,occupation,0.97342384,occupation
21444,occupation,0.98001885,occupation
21445,occupation,0.63011974,occupation
21446,occupation,0.90371144,occupation
21447,occupation,0.9941037,occupation
21448,occupation,0.5654123,occupation
21449,occupation,0.97342384,occupation
21450,occupation,0.99329644,occupation
21451,occupation,0.7314916,occupation
21452,occupation,0.9424197,occupation
21453,occupation,0.9941037,occupation
21454,occupation,0.5654123,occupation
21455,occupation,0.97342384,occupation
21456,occupation,0.9899949,occupation
21457,occupation,0.6370003,occupation
21458,occupation,0.92693967,occupation
21459,occupation,0.9953733,occupation
21460,occupation,0.63911545,occupation
21461,occupation,0.9788559,occupation
21462,occupation,0.9552155,occupation
21463,participant,0.69008756,occupation
21464,occupation,0.7842496,occupation
21465,occupation,0.9953733,occupation
21466,occupation,0.63911545,occupation
21467,occupation,0.9788559,occupation
21468,occupation,0.94680226,occupation
21469,participant,0.67431194,occupation
21470,occupation,0.77427953,occupation
21471,occupation,0.9953733,occupation
21472,occupation,0.63911545,occupation
21473,occupation,0.9788559,occupation
21474,occupation,0.9353655,occupation
21475,participant,0.7119167,occupation
21476,occupation,0.6774691,occupation
21477,occupation,0.9953733,occupation
21478,occupation,0.63911545,occupation
21479,occupation,0.9788559,occupation
21480,occupation,0.9807622,occupation
21481,occupation,0.6055272,occupation
21482,occupation,0.9042309,occupation
21483,occupation,0.9953733,occupation
21484,occupation,0.63911545,occupation
21485,occupation,0.9788559,occupation
21486,occupation,0.9903617,occupation
21487,occupation,0.685799,occupation
21488,occupation,0.92823136,occupation
21489,occupation,0.9953733,occupation
21490,occupation,0.63911545,occupation
21491,occupation,0.9788559,occupation
21492,occupation,0.99688286,occupation
21493,occupation,0.82675093,occupation
21494,occupation,0.9368246,occupation
21495,occupation,0.99800986,occupation
21496,occupation,0.83145773,occupation
21497,occupation,0.9811921,occupation
21498,occupation,0.9541167,occupation
21499,participant,0.7289701,occupation
21500,occupation,0.66233796,occupation
21501,occupation,0.99800986,occupation
21502,occupation,0.83145773,occupation
21503,occupation,0.9811921,occupation
21504,occupation,0.95701456,occupation
21505,participant,0.68136376,occupation
21506,occupation,0.71732795,occupation
21507,occupation,0.99800986,occupation
21508,occupation,0.83145773,occupation
21509,occupation,0.9811921,occupation
21510,occupation,0.98496294,occupation
21511,occupation,0.5831317,occupation
21512,occupation,0.82234704,occupation
21513,occupation,0.99800986,occupation
21514,occupation,0.83145773,occupation
21515,occupation,0.9811921,occupation
21516,occupation,0.9748466,occupation
21517,occupation,0.58346987,occupation
21518,occupation,0.82903486,occupation
21519,occupation,0.99800986,occupation
21520,occupation,0.83145773,occupation
21521,occupation,0.9811921,occupation
21522,occupation,0.99567664,occupation
21523,occupation,0.7904942,occupation
21524,occupation,0.8972386,occupation
21525,occupation,0.99800986,occupation
21526,occupation,0.83145773,occupation
21527,occupation,0.9811921,occupation
21528,occupation,0.9985953,occupation
21529,occupation,0.9317286,occupation
21530,occupation,0.9832645,occupation
21531,occupation,0.9991955,occupation
21532,occupation,0.9398784,occupation
21533,occupation,0.9948226,occupation
21534,occupation,0.98774785,occupation
21535,occupation,0.65654,occupation
21536,occupation,0.9094992,occupation
21537,occupation,0.9991955,occupation
21538,occupation,0.9398784,occupation
21539,occupation,0.9948226,occupation
21540,occupation,0.9884024,occupation
21541,occupation,0.69857115,occupation
21542,occupation,0.93241984,occupation
21543,occupation,0.9991955,occupation
21544,occupation,0.9398784,occupation
21545,occupation,0.9948226,occupation
21546,occupation,0.9868782,occupation
21547,occupation,0.69233876,occupation
21548,occupation,0.8822293,occupation
21549,occupation,0.9991955,occupation
21550,occupation,0.9398784,occupation
21551,occupation,0.9948226,occupation
21552,occupation,0.9934472,occupation
21553,occupation,0.8491651,occupation
21554,occupation,0.95989925,occupation
21555,occupation,0.9991955,occupation
21556,occupation,0.9398784,occupation
21557,occupation,0.9948226,occupation
21558,occupation,0.9982035,occupation
21559,occupation,0.91740084,occupation
21560,occupation,0.9742524,occupation
21561,occupation,0.9991955,occupation
21562,occupation,0.9398784,occupation
21563,occupation,0.9948226,occupation
21564,occupation,0.99979955,occupation
21565,occupation,0.9837132,occupation
21566,occupation,0.9945376,occupation
21567,occupation,0.9999045,occupation
21568,occupation,0.98957103,occupation
21569,occupation,0.9990151,occupation
21570,occupation,0.9970368,occupation
21571,occupation,0.81328666,occupation
21572,occupation,0.95888436,occupation
21573,occupation,0.9999045,occupation
21574,occupation,0.98957103,occupation
21575,occupation,0.9990151,occupation
21576,occupation,0.9953466,occupation
21577,occupation,0.7862229,occupation
21578,occupation,0.9545081,occupation
21579,occupation,0.9999045,occupation
21580,occupation,0.98957103,occupation
21581,occupation,0.9990151,occupation
21582,occupation,0.99840873,occupation
21583,occupation,0.9021435,occupation
21584,occupation,0.9571561,occupation
21585,occupation,0.9999045,occupation
21586,occupation,0.98957103,occupation
21587,occupation,0.9990151,occupation
21588,occupation,0.99895763,occupation
21589,occupation,0.94834834,occupation
21590,occupation,0.9860034,occupation
21591,occupation,0.9999045,occupation
21592,occupation,0.98957103,occupation
21593,occupation,0.9990151,occupation
21594,occupation,0.9992063,occupation
21595,occupation,0.9531167,occupation
21596,occupation,0.98418957,occupation
21597,occupation,0.9999045,occupation
21598,occupation,0.98957103,occupation
21599,occupation,0.9990151,occupation
21600,occupation,0.98495066,participant
21601,occupation,0.7120901,participant
21602,occupation,0.8768091,participant
21603,occupation,0.97499955,participant
21604,participant,0.6268484,participant
21605,occupation,0.80809164,participant
21606,occupation,0.96374995,participant
21607,occupation,0.53003633,participant
21608,occupation,0.7039603,participant
21609,occupation,0.97499955,participant
21610,participant,0.6268484,participant
21611,occupation,0.80809164,participant
21612,occupation,0.81970924,participant
21613,participant,0.8045984,participant
21614,participant,0.7004529,participant
21615,occupation,0.97499955,participant
21616,participant,0.6268484,participant
21617,occupation,0.80809164,participant
21618,occupation,0.7776412,participant
21619,participant,0.85503227,participant
21620,participant,0.7082997,participant
21621,occupation,0.97499955,participant
21622,participant,0.6268484,participant
21623,occupation,0.80809164,participant
21624,occupation,0.94843775,participant
21625,participant,0.5519093,participant
21626,occupation,0.6807441,participant
21627,occupation,0.97499955,participant
21628,participant,0.6268484,participant
21629,occupation,0.80809164,participant
21630,occupation,0.98407614,participant
21631,occupation,0.7548722,participant
21632,occupation,0.82073975,participant
21633,occupation,0.97499955,participant
21634,participant,0.6268484,participant
21635,occupation,0.80809164,participant
21636,occupation,0.9300182,participant
21637,participant,0.57605207,participant
21638,occupation,0.5942149,participant
21639,occupation,0.7444673,participant
21640,participant,0.95635253,participant
21641,participant,0.69831187,participant
21642,occupation,0.91162485,participant
21643,participant,0.5719912,participant
21644,occupation,0.5223832,participant
21645,occupation,0.7444673,participant
21646,participant,0.95635253,participant
21647,participant,0.69831187,participant
21648,occupation,0.85768807,participant
21649,participant,0.67808205,participant
21650,participant,0.5856496,participant
21651,occupation,0.7444673,participant
21652,participant,0.95635253,participant
21653,participant,0.69831187,participant
21654,occupation,0.60909986,participant
21655,participant,0.8593997,participant
21656,participant,0.8443946,participant
21657,occupation,0.7444673,participant
21658,participant,0.95635253,participant
21659,participant,0.69831187,participant
21660,occupation,0.91474265,participant
21661,occupation,0.52046657,participant
21662,occupation,0.60335547,participant
21663,occupation,0.7444673,participant
21664,participant,0.95635253,participant
21665,participant,0.69831187,participant
21666,occupation,0.9692049,participant
21667,occupation,0.7369394,participant
21668,occupation,0.7435482,participant
21669,occupation,0.7444673,participant
21670,participant,0.95635253,participant
21671,participant,0.69831187,participant
21672,occupation,0.74632686,participant
21673,participant,0.8526173,participant
21674,participant,0.66885,participant
21675,occupation,0.60715735,participant
21676,participant,0.9620977,participant
21677,participant,0.75143737,participant
21678,occupation,0.85116035,participant
21679,participant,0.6834127,participant
21680,participant,0.5279694,participant
21681,occupation,0.60715735,participant
21682,participant,0.9620977,participant
21683,participant,0.75143737,participant
21684,occupation,0.6449993,participant
21685,participant,0.8527781,participant
21686,participant,0.79655766,participant
21687,occupation,0.60715735,participant
21688,participant,0.9620977,participant
21689,participant,0.75143737,participant
21690,participant,0.62980485,participant
21691,participant,0.9433203,participant
21692,participant,0.8954497,participant
21693,occupation,0.60715735,participant
21694,participant,0.9620977,participant
21695,participant,0.75143737,participant
21696,occupation,0.82008106,participant
21697,participant,0.67495173,participant
21698,participant,0.5104879,participant
21699,occupation,0.60715735,participant
21700,participant,0.9620977,participant
21701,participant,0.75143737,participant
21702,occupation,0.91231596,participant
21703,occupation,0.51398957,participant
21704,occupation,0.6036177,participant
21705,occupation,0.60715735,participant
21706,participant,0.9620977,participant
21707,participant,0.75143737,participant
21708,occupation,0.7876858,participant
21709,participant,0.8121649,participant
21710,participant,0.688752,participant
21711,occupation,0.65891826,participant
21712,participant,0.96751827,participant
21713,participant,0.8483011,participant
21714,occupation,0.6862746,participant
21715,participant,0.8549858,participant
21716,participant,0.81290776,participant
21717,occupation,0.65891826,participant
21718,participant,0.96751827,participant
21719,participant,0.8483011,participant
21720,participant,0.5395353,participant
21721,participant,0.9380388,participant
21722,participant,0.91442245,participant
21723,occupation,0.65891826,participant
21724,participant,0.96751827,participant
21725,participant,0.8483011,participant
21726,occupation,0.6743836,participant
21727,participant,0.8685224,participant
21728,participant,0.7870824,participant
21729,occupation,0.65891826,participant
21730,participant,0.96751827,participant
21731,participant,0.8483011,participant
21732,occupation,0.6906072,participant
21733,participant,0.82220924,participant
21734,participant,0.76644635,participant
21735,occupation,0.65891826,participant
21736,participant,0.96751827,participant
21737,participant,0.8483011,participant
21738,occupation,0.8327108,participant
21739,participant,0.7157959,participant
21740,participant,0.6876577,participant
21741,occupation,0.65891826,participant
21742,participant,0.96751827,participant
21743,participant,0.8483011,participant
21744,occupation,0.9447504,participant
21745,occupation,0.5775118,participant
21746,occupation,0.6865962,participant
21747,occupation,0.9098767,participant
21748,participant,0.7200582,participant
21749,occupation,0.5052201,participant
21750,occupation,0.93352646,participant
21751,occupation,0.5778777,participant
21752,occupation,0.5813137,participant
21753,occupation,0.9098767,participant
21754,participant,0.7200582,participant
21755,occupation,0.5052201,participant
21756,occupation,0.8652129,participant
21757,participant,0.6028825,participant
21758,participant,0.59932506,participant
21759,occupation,0.9098767,participant
21760,participant,0.7200582,participant
21761,occupation,0.5052201,participant
21762,occupation,0.7025,participant
21763,participant,0.77335894,participant
21764,participant,0.76493186,participant
21765,occupation,0.9098767,participant
21766,participant,0.7200582,participant
21767,occupation,0.5052201,participant
21768,occupation,0.9432265,participant
21769,occupation,0.6513777,participant
21770,occupation,0.72803766,participant
21771,occupation,0.9098767,participant
21772,participant,0.7200582,participant
21773,occupation,0.5052201,participant
21774,occupation,0.9550871,participant
21775,occupation,0.6780844,participant
21776,occupation,0.68551916,participant
21777,occupation,0.9098767,participant
21778,participant,0.7200582,participant
21779,occupation,0.5052201,participant
21780,occupation,0.9846982,participant
21781,occupation,0.81800616,participant
21782,occupation,0.8810892,participant
21783,occupation,0.96706706,participant
21784,participant,0.5210365,participant
21785,occupation,0.82080936,participant
21786,occupation,0.98374045,participant
21787,occupation,0.7913302,participant
21788,occupation,0.7940771,participant
21789,occupation,0.96706706,participant
21790,participant,0.5210365,participant
21791,occupation,0.82080936,participant
21792,occupation,0.96260417,participant
21793,occupation,0.6663593,participant
21794,occupation,0.64255303,participant
21795,occupation,0.96706706,participant
21796,participant,0.5210365,participant
21797,occupation,0.82080936,participant
21798,occupation,0.8811274,participant
21799,participant,0.643477,participant
21800,participant,0.580593,participant
21801,occupation,0.96706706,participant
21802,participant,0.5210365,participant
21803,occupation,0.82080936,participant
21804,occupation,0.971359,participant
21805,occupation,0.6861105,participant
21806,occupation,0.7708541,participant
21807,occupation,0.96706706,participant
21808,participant,0.5210365,participant
21809,occupation,0.82080936,participant
21810,occupation,0.99140865,participant
21811,occupation,0.91895455,participant
21812,occupation,0.9238344,participant
21813,occupation,0.96706706,participant
21814,participant,0.5210365,participant
21815,occupation,0.82080936,participant
21816,occupation,0.9926365,occupation
21817,occupation,0.9597351,occupation
21818,occupation,0.9789853,occupation
21819,occupation,0.8588042,occupation
21820,participant,0.539371,occupation
21821,occupation,0.51819706,occupation
21822,occupation,0.8751883,occupation
21823,occupation,0.6832049,occupation
21824,occupation,0.7300265,occupation
21825,occupation,0.8588042,occupation
21826,participant,0.539371,occupation
21827,occupation,0.51819706,occupation
21828,occupation,0.8032692,occupation
21829,occupation,0.5062417,occupation
21830,occupation,0.62565446,occupation
21831,occupation,0.8588042,occupation
21832,participant,0.539371,occupation
21833,occupation,0.51819706,occupation
21834,occupation,0.791112,occupation
21835,participant,0.57406807,occupation
21836,occupation,0.5687191,occupation
21837,occupation,0.8588042,occupation
21838,participant,0.539371,occupation
21839,occupation,0.51819706,occupation
21840,occupation,0.9365781,occupation
21841,occupation,0.80132663,occupation
21842,occupation,0.86375135,occupation
21843,occupation,0.8588042,occupation
21844,participant,0.539371,occupation
21845,occupation,0.51819706,occupation
21846,occupation,0.96207315,occupation
21847,occupation,0.9010799,occupation
21848,occupation,0.90369785,occupation
21849,occupation,0.8588042,occupation
21850,participant,0.539371,occupation
21851,occupation,0.51819706,occupation
21852,occupation,0.9369883,occupation
21853,occupation,0.8014623,occupation
21854,occupation,0.79815114,occupation
21855,participant,0.57451224,occupation
21856,participant,0.9449937,occupation
21857,participant,0.9371261,occupation
21858,occupation,0.7838592,occupation
21859,occupation,0.5840585,occupation
21860,occupation,0.6018797,occupation
21861,participant,0.57451224,occupation
21862,participant,0.9449937,occupation
21863,participant,0.9371261,occupation
21864,occupation,0.7211088,occupation
21865,participant,0.502591,occupation
21866,participant,0.5138087,occupation
21867,participant,0.57451224,occupation
21868,participant,0.9449937,occupation
21869,participant,0.9371261,occupation
21870,occupation,0.5096628,occupation
21871,participant,0.73182744,occupation
21872,participant,0.7748833,occupation
21873,participant,0.57451224,occupation
21874,participant,0.9449937,occupation
21875,participant,0.9371261,occupation
21876,occupation,0.8419455,occupation
21877,occupation,0.67291945,occupation
21878,occupation,0.64041716,occupation
21879,participant,0.57451224,occupation
21880,participant,0.9449937,occupation
21881,participant,0.9371261,occupation
21882,occupation,0.8830832,occupation
21883,occupation,0.72913754,occupation
21884,occupation,0.6815718,occupation
21885,participant,0.57451224,occupation
21886,participant,0.9449937,occupation
21887,participant,0.9371261,occupation
21888,occupation,0.89478827,occupation
21889,occupation,0.7034766,occupation
21890,occupation,0.73438746,occupation
21891,participant,0.64218867,occupation
21892,participant,0.9342762,occupation
21893,participant,0.93974364,occupation
21894,occupation,0.7980056,occupation
21895,occupation,0.56557196,occupation
21896,occupation,0.59586215,occupation
21897,participant,0.64218867,occupation
21898,participant,0.9342762,occupation
21899,participant,0.93974364,occupation
21900,occupation,0.7181184,occupation
21901,participant,0.5282697,occupation
21902,occupation,0.55583096,occupation
21903,participant,0.64218867,occupation
21904,participant,0.9342762,occupation
21905,participant,0.93974364,occupation
21906,occupation,0.5757212,occupation
21907,participant,0.7163313,occupation
21908,participant,0.6780908,occupation
21909,participant,0.64218867,occupation
21910,participant,0.9342762,occupation
21911,participant,0.93974364,occupation
21912,occupation,0.88020086,occupation
21913,occupation,0.6966387,occupation
21914,occupation,0.73970515,occupation
21915,participant,0.64218867,occupation
21916,participant,0.9342762,occupation
21917,participant,0.93974364,occupation
21918,occupation,0.8758267,occupation
21919,occupation,0.71759075,occupation
21920,occupation,0.7040897,occupation
21921,participant,0.64218867,occupation
21922,participant,0.9342762,occupation
21923,participant,0.93974364,occupation
21924,occupation,0.9005725,occupation
21925,occupation,0.6941518,occupation
21926,occupation,0.7334784,occupation
21927,participant,0.5952613,occupation
21928,participant,0.93232113,occupation
21929,participant,0.92946655,occupation
21930,occupation,0.5117422,occupation
21931,participant,0.6874718,occupation
21932,participant,0.7156651,occupation
21933,participant,0.5952613,occupation
21934,participant,0.93232113,occupation
21935,participant,0.92946655,occupation
21936,participant,0.5409044,occupation
21937,participant,0.75702447,occupation
21938,participant,0.7449028,occupation
21939,participant,0.5952613,occupation
21940,participant,0.93232113,occupation
21941,participant,0.92946655,occupation
21942,occupation,0.634272,occupation
21943,participant,0.67273587,occupation
21944,participant,0.60741234,occupation
21945,participant,0.5952613,occupation
21946,participant,0.93232113,occupation
21947,participant,0.92946655,occupation
21948,occupation,0.69694906,occupation
21949,participant,0.52310616,occupation
21950,participant,0.53842527,occupation
21951,participant,0.5952613,occupation
21952,participant,0.93232113,occupation
21953,participant,0.92946655,occupation
21954,occupation,0.78842163,occupation
21955,occupation,0.5986152,occupation
21956,occupation,0.54895705,occupation
21957,participant,0.5952613,occupation
21958,participant,0.93232113,occupation
21959,participant,0.92946655,occupation
21960,occupation,0.96264994,occupation
21961,occupation,0.90245944,occupation
21962,occupation,0.9168658,occupation
21963,occupation,0.7730748,occupation
21964,participant,0.64102733,occupation
21965,participant,0.6583983,occupation
21966,occupation,0.81726635,occupation
21967,occupation,0.7021589,occupation
21968,occupation,0.6785071,occupation
21969,occupation,0.7730748,occupation
21970,participant,0.64102733,occupation
21971,participant,0.6583983,occupation
21972,occupation,0.796976,occupation
21973,occupation,0.6435352,occupation
21974,occupation,0.6607231,occupation
21975,occupation,0.7730748,occupation
21976,participant,0.64102733,occupation
21977,participant,0.6583983,occupation
21978,occupation,0.6014872,occupation
21979,participant,0.5810643,occupation
21980,participant,0.627288,occupation
21981,occupation,0.7730748,occupation
21982,participant,0.64102733,occupation
21983,participant,0.6583983,occupation
21984,occupation,0.93045384,occupation
21985,occupation,0.85289043,occupation
21986,occupation,0.88491756,occupation
21987,occupation,0.7730748,occupation
21988,participant,0.64102733,occupation
21989,participant,0.6583983,occupation
21990,occupation,0.9431954,occupation
21991,occupation,0.8828169,occupation
21992,occupation,0.86614954,occupation
21993,occupation,0.7730748,occupation
21994,participant,0.64102733,occupation
21995,participant,0.6583983,occupation
21996,occupation,0.98724556,occupation
21997,occupation,0.9577787,occupation
21998,occupation,0.9554835,occupation
21999,occupation,0.8814642,occupation
22000,occupation,0.581487,occupation
22001,occupation,0.5263896,occupation
22002,occupation,0.92912835,occupation
22003,occupation,0.818776,occupation
22004,occupation,0.8091745,occupation
22005,occupation,0.8814642,occupation
22006,occupation,0.581487,occupation
22007,occupation,0.5263896,occupation
22008,occupation,0.90015435,occupation
22009,occupation,0.7680717,occupation
22010,occupation,0.769133,occupation
22011,occupation,0.8814642,occupation
22012,occupation,0.581487,occupation
22013,occupation,0.5263896,occupation
22014,occupation,0.8522565,occupation
22015,occupation,0.67440593,occupation
22016,occupation,0.664606,occupation
22017,occupation,0.8814642,occupation
22018,occupation,0.581487,occupation
22019,occupation,0.5263896,occupation
22020,occupation,0.95923007,occupation
22021,occupation,0.8967428,occupation
22022,occupation,0.9025234,occupation
22023,occupation,0.8814642,occupation
22024,occupation,0.581487,occupation
22025,occupation,0.5263896,occupation
22026,occupation,0.9785224,occupation
22027,occupation,0.953398,occupation
22028,occupation,0.9457655,occupation
22029,occupation,0.8814642,occupation
22030,occupation,0.581487,occupation
22031,occupation,0.5263896,occupation
22032,occupation,0.9999663,participant
22033,occupation,0.99962956,participant
