,Prediction,Confidence,True Value
20955,participant,0.9766865,participant
20956,participant,0.9883213,participant
20957,participant,0.95410055,participant
20958,participant,0.9447398,participant
20959,participant,0.96902597,participant
20960,participant,0.92485225,participant
20961,participant,0.9766865,participant
20962,participant,0.9883213,participant
20963,participant,0.95410055,participant
20964,participant,0.8965336,participant
20965,participant,0.94216293,participant
20966,participant,0.85589004,participant
20967,participant,0.9766865,participant
20968,participant,0.9883213,participant
20969,participant,0.95410055,participant
20970,participant,0.79926854,participant
20971,participant,0.8925395,participant
20972,participant,0.7403815,participant
20973,participant,0.9766865,participant
20974,participant,0.9883213,participant
20975,participant,0.95410055,participant
20976,participant,0.72675645,participant
20977,participant,0.845428,participant
20978,participant,0.68448174,participant
20979,participant,0.9766865,participant
20980,participant,0.9883213,participant
20981,participant,0.95410055,participant
20982,participant,0.5790029,participant
20983,participant,0.75695336,participant
20984,participant,0.54560053,participant
20985,participant,0.9766865,participant
20986,participant,0.9883213,participant
20987,participant,0.95410055,participant
20988,participant,0.9637318,participant
20989,participant,0.98516643,participant
20990,participant,0.9575887,participant
20991,participant,0.99337023,participant
20992,participant,0.9969757,participant
20993,participant,0.9858877,participant
20994,participant,0.96411526,participant
20995,participant,0.9822364,participant
20996,participant,0.9572705,participant
20997,participant,0.99337023,participant
20998,participant,0.9969757,participant
20999,participant,0.9858877,participant
21000,participant,0.85806566,participant
21001,participant,0.918186,participant
21002,participant,0.85935944,participant
21003,participant,0.99337023,participant
21004,participant,0.9969757,participant
21005,participant,0.9858877,participant
21006,participant,0.7718516,participant
21007,participant,0.8644671,participant
21008,participant,0.73244303,participant
21009,participant,0.99337023,participant
21010,participant,0.9969757,participant
21011,participant,0.9858877,participant
21012,participant,0.6044989,participant
21013,participant,0.7579454,participant
21014,participant,0.5997765,participant
21015,participant,0.99337023,participant
21016,participant,0.9969757,participant
21017,participant,0.9858877,participant
21018,participant,0.7444314,participant
21019,participant,0.85603213,participant
21020,participant,0.70238835,participant
21021,participant,0.99337023,participant
21022,participant,0.9969757,participant
21023,participant,0.9858877,participant
21024,participant,0.9167097,participant
21025,participant,0.96135706,participant
21026,participant,0.8807422,participant
21027,participant,0.9790284,participant
21028,participant,0.9926236,participant
21029,participant,0.9659462,participant
21030,participant,0.8699907,participant
21031,participant,0.92551064,participant
21032,participant,0.8663218,participant
21033,participant,0.9790284,participant
21034,participant,0.9926236,participant
21035,participant,0.9659462,participant
21036,participant,0.9305701,participant
21037,participant,0.95824665,participant
21038,participant,0.9039571,participant
21039,participant,0.9790284,participant
21040,participant,0.9926236,participant
21041,participant,0.9659462,participant
21042,participant,0.73576987,participant
21043,participant,0.86728024,participant
21044,participant,0.6933314,participant
21045,participant,0.9790284,participant
21046,participant,0.9926236,participant
21047,participant,0.9659462,participant
21048,participant,0.63908815,participant
21049,participant,0.799682,participant
21050,participant,0.62699866,participant
21051,participant,0.9790284,participant
21052,participant,0.9926236,participant
21053,participant,0.9659462,participant
21054,participant,0.6004867,participant
21055,participant,0.7707941,participant
21056,participant,0.5637678,participant
21057,participant,0.9790284,participant
21058,participant,0.9926236,participant
21059,participant,0.9659462,participant
21060,participant,0.7535834,participant
21061,participant,0.8789196,participant
21062,participant,0.69144356,participant
21063,participant,0.9209272,participant
21064,participant,0.9740073,participant
21065,participant,0.8910352,participant
21066,participant,0.64628077,participant
21067,participant,0.76186633,participant
21068,participant,0.61185306,participant
21069,participant,0.9209272,participant
21070,participant,0.9740073,participant
21071,participant,0.8910352,participant
21072,participant,0.6066009,participant
21073,participant,0.7616608,participant
21074,participant,0.6002598,participant
21075,participant,0.9209272,participant
21076,participant,0.9740073,participant
21077,participant,0.8910352,participant
21078,participant,0.690496,participant
21079,participant,0.8325303,participant
21080,participant,0.64485174,participant
21081,participant,0.9209272,participant
21082,participant,0.9740073,participant
21083,participant,0.8910352,participant
21084,occupation,0.67677104,participant
21085,occupation,0.50140333,participant
21086,occupation,0.6907548,participant
21087,participant,0.9209272,participant
21088,participant,0.9740073,participant
21089,participant,0.8910352,participant
21090,occupation,0.698451,participant
21091,participant,0.521376,participant
21092,occupation,0.7140633,participant
21093,participant,0.9209272,participant
21094,participant,0.9740073,participant
21095,participant,0.8910352,participant
21096,participant,0.66129106,participant
21097,participant,0.82150847,participant
21098,participant,0.6305922,participant
21099,participant,0.88510513,participant
21100,participant,0.95832855,participant
21101,participant,0.85086435,participant
21102,participant,0.61477184,participant
21103,participant,0.7449676,participant
21104,participant,0.5922815,participant
21105,participant,0.88510513,participant
21106,participant,0.95832855,participant
21107,participant,0.85086435,participant
21108,participant,0.5336194,participant
21109,participant,0.7142992,participant
21110,participant,0.54773617,participant
21111,participant,0.88510513,participant
21112,participant,0.95832855,participant
21113,participant,0.85086435,participant
21114,occupation,0.6186448,participant
21115,participant,0.5483629,participant
21116,occupation,0.64611286,participant
21117,participant,0.88510513,participant
21118,participant,0.95832855,participant
21119,participant,0.85086435,participant
21120,participant,0.5689955,participant
21121,participant,0.7301315,participant
21122,participant,0.54350686,participant
21123,participant,0.88510513,participant
21124,participant,0.95832855,participant
21125,participant,0.85086435,participant
21126,occupation,0.6756193,participant
21127,participant,0.52761596,participant
21128,occupation,0.6702973,participant
21129,participant,0.88510513,participant
21130,participant,0.95832855,participant
21131,participant,0.85086435,participant
21132,participant,0.5419614,participant
21133,participant,0.73128694,participant
21134,occupation,0.5487082,participant
21135,participant,0.7712402,participant
21136,participant,0.88297445,participant
21137,participant,0.59797174,participant
21138,participant,0.6931271,participant
21139,participant,0.7951477,participant
21140,participant,0.6108767,participant
21141,participant,0.7712402,participant
21142,participant,0.88297445,participant
21143,participant,0.59797174,participant
21144,occupation,0.5049869,participant
21145,participant,0.66052383,participant
21146,occupation,0.5296023,participant
21147,participant,0.7712402,participant
21148,participant,0.88297445,participant
21149,participant,0.59797174,participant
21150,occupation,0.66557854,participant
21151,participant,0.5370535,participant
21152,occupation,0.72497904,participant
21153,participant,0.7712402,participant
21154,participant,0.88297445,participant
21155,participant,0.59797174,participant
21156,occupation,0.71184754,participant
21157,occupation,0.5212809,participant
21158,occupation,0.7288921,participant
21159,participant,0.7712402,participant
21160,participant,0.88297445,participant
21161,participant,0.59797174,participant
21162,occupation,0.5804522,participant
21163,participant,0.59315634,participant
21164,occupation,0.6428455,participant
21165,participant,0.7712402,participant
21166,participant,0.88297445,participant
21167,participant,0.59797174,participant
21168,participant,0.9938336,occupation
21169,participant,0.9966496,occupation
21170,participant,0.9385089,occupation
21171,participant,0.9983221,occupation
21172,participant,0.99894875,occupation
21173,participant,0.9885044,occupation
21174,participant,0.9941855,occupation
21175,participant,0.997342,occupation
21176,participant,0.95989,occupation
21177,participant,0.9983221,occupation
21178,participant,0.99894875,occupation
21179,participant,0.9885044,occupation
21180,participant,0.99225616,occupation
21181,participant,0.9960067,occupation
21182,participant,0.9472817,occupation
21183,participant,0.9983221,occupation
21184,participant,0.99894875,occupation
21185,participant,0.9885044,occupation
21186,participant,0.98335415,occupation
21187,participant,0.9911434,occupation
21188,participant,0.881804,occupation
21189,participant,0.9983221,occupation
21190,participant,0.99894875,occupation
21191,participant,0.9885044,occupation
21192,participant,0.98246866,occupation
21193,participant,0.9908214,occupation
21194,participant,0.8968342,occupation
21195,participant,0.9983221,occupation
21196,participant,0.99894875,occupation
21197,participant,0.9885044,occupation
21198,participant,0.9660465,occupation
21199,participant,0.9823041,occupation
21200,participant,0.72256464,occupation
21201,participant,0.9983221,occupation
21202,participant,0.99894875,occupation
21203,participant,0.9885044,occupation
21204,participant,0.99254024,occupation
21205,participant,0.99651027,occupation
21206,participant,0.9277324,occupation
21207,participant,0.9964463,occupation
21208,participant,0.9982851,occupation
21209,participant,0.9693676,occupation
21210,participant,0.9909041,occupation
21211,participant,0.9953676,occupation
21212,participant,0.9289054,occupation
21213,participant,0.9964463,occupation
21214,participant,0.9982851,occupation
21215,participant,0.9693676,occupation
21216,participant,0.9892676,occupation
21217,participant,0.9953471,occupation
21218,participant,0.9389624,occupation
21219,participant,0.9964463,occupation
21220,participant,0.9982851,occupation
21221,participant,0.9693676,occupation
21222,participant,0.9696983,occupation
21223,participant,0.9849572,occupation
21224,participant,0.820628,occupation
21225,participant,0.9964463,occupation
21226,participant,0.9982851,occupation
21227,participant,0.9693676,occupation
21228,participant,0.96102065,occupation
21229,participant,0.976681,occupation
21230,participant,0.7862432,occupation
21231,participant,0.9964463,occupation
21232,participant,0.9982851,occupation
21233,participant,0.9693676,occupation
21234,participant,0.9823423,occupation
21235,participant,0.990696,occupation
21236,participant,0.8286357,occupation
21237,participant,0.9964463,occupation
21238,participant,0.9982851,occupation
21239,participant,0.9693676,occupation
21240,participant,0.98779595,occupation
21241,participant,0.99483603,occupation
21242,participant,0.9163626,occupation
21243,participant,0.9950464,occupation
21244,participant,0.99774164,occupation
21245,participant,0.9700223,occupation
21246,participant,0.98938733,occupation
21247,participant,0.9958564,occupation
21248,participant,0.94866127,occupation
21249,participant,0.9950464,occupation
21250,participant,0.99774164,occupation
21251,participant,0.9700223,occupation
21252,participant,0.991261,occupation
21253,participant,0.9955458,occupation
21254,participant,0.9465442,occupation
21255,participant,0.9950464,occupation
21256,participant,0.99774164,occupation
21257,participant,0.9700223,occupation
21258,participant,0.9763425,occupation
21259,participant,0.9891126,occupation
21260,participant,0.8812578,occupation
21261,participant,0.9950464,occupation
21262,participant,0.99774164,occupation
21263,participant,0.9700223,occupation
21264,participant,0.96709174,occupation
21265,participant,0.9833588,occupation
21266,participant,0.8502338,occupation
21267,participant,0.9950464,occupation
21268,participant,0.99774164,occupation
21269,participant,0.9700223,occupation
21270,participant,0.9793026,occupation
21271,participant,0.989959,occupation
21272,participant,0.85775584,occupation
21273,participant,0.9950464,occupation
21274,participant,0.99774164,occupation
21275,participant,0.9700223,occupation
21276,participant,0.9793213,occupation
21277,participant,0.9903153,occupation
21278,participant,0.86082596,occupation
21279,participant,0.9908205,occupation
21280,participant,0.9950244,occupation
21281,participant,0.9398504,occupation
21282,participant,0.97963256,occupation
21283,participant,0.9907972,occupation
21284,participant,0.886469,occupation
21285,participant,0.9908205,occupation
21286,participant,0.9950244,occupation
21287,participant,0.9398504,occupation
21288,participant,0.98177046,occupation
21289,participant,0.99125016,occupation
21290,participant,0.9026176,occupation
21291,participant,0.9908205,occupation
21292,participant,0.9950244,occupation
21293,participant,0.9398504,occupation
21294,participant,0.9723597,occupation
21295,participant,0.98419905,occupation
21296,participant,0.8474232,occupation
21297,participant,0.9908205,occupation
21298,participant,0.9950244,occupation
21299,participant,0.9398504,occupation
21300,participant,0.9118783,occupation
21301,participant,0.9487564,occupation
21302,participant,0.6775261,occupation
21303,participant,0.9908205,occupation
21304,participant,0.9950244,occupation
21305,participant,0.9398504,occupation
21306,participant,0.9293723,occupation
21307,participant,0.9624842,occupation
21308,participant,0.63386375,occupation
21309,participant,0.9908205,occupation
21310,participant,0.9950244,occupation
21311,participant,0.9398504,occupation
21312,participant,0.96981734,occupation
21313,participant,0.9868069,occupation
21314,participant,0.8212269,occupation
21315,participant,0.98805606,occupation
21316,participant,0.99423134,occupation
21317,participant,0.93220395,occupation
21318,participant,0.9794302,occupation
21319,participant,0.9915737,occupation
21320,participant,0.8896535,occupation
21321,participant,0.98805606,occupation
21322,participant,0.99423134,occupation
21323,participant,0.93220395,occupation
21324,participant,0.9768199,occupation
21325,participant,0.98906624,occupation
21326,participant,0.86657953,occupation
21327,participant,0.98805606,occupation
21328,participant,0.99423134,occupation
21329,participant,0.93220395,occupation
21330,participant,0.9270957,occupation
21331,participant,0.965958,occupation
21332,participant,0.7085202,occupation
21333,participant,0.98805606,occupation
21334,participant,0.99423134,occupation
21335,participant,0.93220395,occupation
21336,participant,0.95590454,occupation
21337,participant,0.9771902,occupation
21338,participant,0.7781905,occupation
21339,participant,0.98805606,occupation
21340,participant,0.99423134,occupation
21341,participant,0.93220395,occupation
21342,participant,0.9306581,occupation
21343,participant,0.9667037,occupation
21344,participant,0.6258222,occupation
21345,participant,0.98805606,occupation
21346,participant,0.99423134,occupation
21347,participant,0.93220395,occupation
21348,participant,0.9427751,occupation
21349,participant,0.97242206,occupation
21350,participant,0.6069703,occupation
21351,participant,0.9758079,occupation
21352,participant,0.9891474,occupation
21353,participant,0.7814665,occupation
21354,participant,0.9776606,occupation
21355,participant,0.98860717,occupation
21356,participant,0.8286064,occupation
21357,participant,0.9758079,occupation
21358,participant,0.9891474,occupation
21359,participant,0.7814665,occupation
21360,participant,0.962307,occupation
21361,participant,0.9798144,occupation
21362,participant,0.7486135,occupation
21363,participant,0.9758079,occupation
21364,participant,0.9891474,occupation
21365,participant,0.7814665,occupation
21366,participant,0.9262966,occupation
21367,participant,0.9597644,occupation
21368,participant,0.5970756,occupation
21369,participant,0.9758079,occupation
21370,participant,0.9891474,occupation
21371,participant,0.7814665,occupation
21372,participant,0.9067375,occupation
21373,participant,0.9446571,occupation
21374,participant,0.5510606,occupation
21375,participant,0.9758079,occupation
21376,participant,0.9891474,occupation
21377,participant,0.7814665,occupation
21378,participant,0.92738366,occupation
21379,participant,0.95872396,occupation
21380,participant,0.5501561,occupation
21381,participant,0.9758079,occupation
21382,participant,0.9891474,occupation
21383,participant,0.7814665,occupation
21384,participant,0.99922717,participant
21385,participant,0.99972296,participant
21386,participant,0.99807453,participant
21387,participant,0.9996589,participant
21388,participant,0.99993306,participant
21389,participant,0.9994702,participant
21390,participant,0.99926484,participant
21391,participant,0.9997577,participant
21392,participant,0.99814713,participant
21393,participant,0.9996589,participant
21394,participant,0.99993306,participant
21395,participant,0.9994702,participant
21396,participant,0.99911636,participant
21397,participant,0.99975055,participant
21398,participant,0.99772197,participant
21399,participant,0.9996589,participant
21400,participant,0.99993306,participant
21401,participant,0.9994702,participant
21402,participant,0.9964442,participant
21403,participant,0.9988899,participant
21404,participant,0.9937789,participant
21405,participant,0.9996589,participant
21406,participant,0.99993306,participant
21407,participant,0.9994702,participant
21408,participant,0.99516016,participant
21409,participant,0.99855983,participant
21410,participant,0.9909028,participant
21411,participant,0.9996589,participant
21412,participant,0.99993306,participant
21413,participant,0.9994702,participant
21414,participant,0.9927643,participant
21415,participant,0.9982558,participant
21416,participant,0.9840551,participant
21417,participant,0.9996589,participant
21418,participant,0.99993306,participant
21419,participant,0.9994702,participant
21420,participant,0.9994888,participant
21421,participant,0.99980426,participant
21422,participant,0.9985678,participant
21423,participant,0.99967706,participant
21424,participant,0.99994797,participant
21425,participant,0.99953604,participant
21426,participant,0.99858785,participant
21427,participant,0.9994696,participant
21428,participant,0.9965674,participant
21429,participant,0.99967706,participant
21430,participant,0.99994797,participant
21431,participant,0.99953604,participant
21432,participant,0.9986665,participant
21433,participant,0.9995433,participant
21434,participant,0.99701744,participant
21435,participant,0.99967706,participant
21436,participant,0.99994797,participant
21437,participant,0.99953604,participant
21438,participant,0.9972327,participant
21439,participant,0.9990193,participant
21440,participant,0.99436194,participant
21441,participant,0.99967706,participant
21442,participant,0.99994797,participant
21443,participant,0.99953604,participant
21444,participant,0.99524313,participant
21445,participant,0.99841946,participant
21446,participant,0.9879157,participant
21447,participant,0.99967706,participant
21448,participant,0.99994797,participant
21449,participant,0.99953604,participant
21450,participant,0.99787056,participant
21451,participant,0.9993689,participant
21452,participant,0.9945393,participant
21453,participant,0.99967706,participant
21454,participant,0.99994797,participant
21455,participant,0.99953604,participant
21456,participant,0.9991556,participant
21457,participant,0.99966824,participant
21458,participant,0.99786866,participant
21459,participant,0.9994643,participant
21460,participant,0.99990267,participant
21461,participant,0.9992814,participant
21462,participant,0.99787754,participant
21463,participant,0.9991181,participant
21464,participant,0.99509877,participant
21465,participant,0.9994643,participant
21466,participant,0.99990267,participant
21467,participant,0.9992814,participant
21468,participant,0.99831706,participant
21469,participant,0.99939287,participant
21470,participant,0.9962585,participant
21471,participant,0.9994643,participant
21472,participant,0.99990267,participant
21473,participant,0.9992814,participant
21474,participant,0.99516135,participant
21475,participant,0.99819326,participant
21476,participant,0.99018687,participant
21477,participant,0.9994643,participant
21478,participant,0.99990267,participant
21479,participant,0.9992814,participant
21480,participant,0.9930748,participant
21481,participant,0.9974512,participant
21482,participant,0.98203176,participant
21483,participant,0.9994643,participant
21484,participant,0.99990267,participant
21485,participant,0.9992814,participant
21486,participant,0.9964982,participant
21487,participant,0.9989142,participant
21488,participant,0.9911186,participant
21489,participant,0.9994643,participant
21490,participant,0.99990267,participant
21491,participant,0.9992814,participant
21492,participant,0.99765885,participant
21493,participant,0.9992957,participant
21494,participant,0.995247,participant
21495,participant,0.9992394,participant
21496,participant,0.9998695,participant
21497,participant,0.9989991,participant
21498,participant,0.99785703,participant
21499,participant,0.99931926,participant
21500,participant,0.99554336,participant
21501,participant,0.9992394,participant
21502,participant,0.9998695,participant
21503,participant,0.9989991,participant
21504,participant,0.9978456,participant
21505,participant,0.99938154,participant
21506,participant,0.9956311,participant
21507,participant,0.9992394,participant
21508,participant,0.9998695,participant
21509,participant,0.9989991,participant
21510,participant,0.9932783,participant
21511,participant,0.99791974,participant
21512,participant,0.98857343,participant
21513,participant,0.9992394,participant
21514,participant,0.9998695,participant
21515,participant,0.9989991,participant
21516,participant,0.9912061,participant
21517,participant,0.99716455,participant
21518,participant,0.9849129,participant
21519,participant,0.9992394,participant
21520,participant,0.9998695,participant
21521,participant,0.9989991,participant
21522,participant,0.99135137,participant
21523,participant,0.9978993,participant
21524,participant,0.9823182,participant
21525,participant,0.9992394,participant
21526,participant,0.9998695,participant
21527,participant,0.9989991,participant
21528,participant,0.9955292,participant
21529,participant,0.99878573,participant
21530,participant,0.9911777,participant
21531,participant,0.9971579,participant
21532,participant,0.99953127,participant
21533,participant,0.996546,participant
21534,participant,0.99525607,participant
21535,participant,0.998534,participant
21536,participant,0.98878723,participant
21537,participant,0.9971579,participant
21538,participant,0.99953127,participant
21539,participant,0.996546,participant
21540,participant,0.99438703,participant
21541,participant,0.9985485,participant
21542,participant,0.9873106,participant
21543,participant,0.9971579,participant
21544,participant,0.99953127,participant
21545,participant,0.996546,participant
21546,participant,0.98816794,participant
21547,participant,0.99593985,participant
21548,participant,0.97940505,participant
21549,participant,0.9971579,participant
21550,participant,0.99953127,participant
21551,participant,0.996546,participant
21552,participant,0.98812115,participant
21553,participant,0.99662554,participant
21554,participant,0.9782329,participant
21555,participant,0.9971579,participant
21556,participant,0.99953127,participant
21557,participant,0.996546,participant
21558,participant,0.98555434,participant
21559,participant,0.99660534,participant
21560,participant,0.9670213,participant
21561,participant,0.9971579,participant
21562,participant,0.99953127,participant
21563,participant,0.996546,participant
21564,participant,0.99404246,participant
21565,participant,0.99822986,participant
21566,participant,0.9852098,participant
21567,participant,0.9944402,participant
21568,participant,0.99921185,participant
21569,participant,0.992204,participant
21570,participant,0.9967741,participant
21571,participant,0.9990937,participant
21572,participant,0.991648,participant
21573,participant,0.9944402,participant
21574,participant,0.99921185,participant
21575,participant,0.992204,participant
21576,participant,0.99566746,participant
21577,participant,0.9988399,participant
21578,participant,0.98935205,participant
21579,participant,0.9944402,participant
21580,participant,0.99921185,participant
21581,participant,0.992204,participant
21582,participant,0.984828,participant
21583,participant,0.99557155,participant
21584,participant,0.9671562,participant
21585,participant,0.9944402,participant
21586,participant,0.99921185,participant
21587,participant,0.992204,participant
21588,participant,0.9834602,participant
21589,participant,0.99536794,participant
21590,participant,0.95973295,participant
21591,participant,0.9944402,participant
21592,participant,0.99921185,participant
21593,participant,0.992204,participant
21594,participant,0.9864994,participant
21595,participant,0.99603957,participant
21596,participant,0.96539086,participant
21597,participant,0.9944402,participant
21598,participant,0.99921185,participant
21599,participant,0.992204,participant
21600,participant,0.9942161,participant
21601,participant,0.99398553,participant
21602,participant,0.9660475,participant
21603,participant,0.9900918,participant
21604,participant,0.9945665,participant
21605,participant,0.962931,participant
21606,participant,0.9982314,participant
21607,participant,0.9983726,participant
21608,participant,0.9940484,participant
21609,participant,0.9900918,participant
21610,participant,0.9945665,participant
21611,participant,0.962931,participant
21612,participant,0.9985287,participant
21613,participant,0.9985179,participant
21614,participant,0.99591273,participant
21615,participant,0.9900918,participant
21616,participant,0.9945665,participant
21617,participant,0.962931,participant
21618,participant,0.99494684,participant
21619,participant,0.99512637,participant
21620,participant,0.9842306,participant
21621,participant,0.9900918,participant
21622,participant,0.9945665,participant
21623,participant,0.962931,participant
21624,participant,0.9937001,participant
21625,participant,0.994495,participant
21626,participant,0.9819325,participant
21627,participant,0.9900918,participant
21628,participant,0.9945665,participant
21629,participant,0.962931,participant
21630,participant,0.9748035,participant
21631,participant,0.9756396,participant
21632,participant,0.9156718,participant
21633,participant,0.9900918,participant
21634,participant,0.9945665,participant
21635,participant,0.962931,participant
21636,participant,0.9971823,participant
21637,participant,0.9973803,participant
21638,participant,0.98869437,participant
21639,participant,0.99531615,participant
21640,participant,0.9974233,participant
21641,participant,0.9878746,participant
21642,participant,0.99578685,participant
21643,participant,0.99553835,participant
21644,participant,0.9827157,participant
21645,participant,0.99531615,participant
21646,participant,0.9974233,participant
21647,participant,0.9878746,participant
21648,participant,0.9918509,participant
21649,participant,0.99300957,participant
21650,participant,0.9758926,participant
21651,participant,0.99531615,participant
21652,participant,0.9974233,participant
21653,participant,0.9878746,participant
21654,participant,0.98961264,participant
21655,participant,0.9893704,participant
21656,participant,0.96869445,participant
21657,participant,0.99531615,participant
21658,participant,0.9974233,participant
21659,participant,0.9878746,participant
21660,participant,0.98343897,participant
21661,participant,0.9863052,participant
21662,participant,0.94532144,participant
21663,participant,0.99531615,participant
21664,participant,0.9974233,participant
21665,participant,0.9878746,participant
21666,participant,0.9797189,participant
21667,participant,0.97981095,participant
21668,participant,0.93709016,participant
21669,participant,0.99531615,participant
21670,participant,0.9974233,participant
21671,participant,0.9878746,participant
21672,participant,0.99471986,participant
21673,participant,0.99492496,participant
21674,participant,0.97898376,participant
21675,participant,0.9933022,participant
21676,participant,0.99640954,participant
21677,participant,0.9873511,participant
21678,participant,0.98835087,participant
21679,participant,0.9894191,participant
21680,participant,0.9631486,participant
21681,participant,0.9933022,participant
21682,participant,0.99640954,participant
21683,participant,0.9873511,participant
21684,participant,0.99675155,participant
21685,participant,0.9968048,participant
21686,participant,0.9923372,participant
21687,participant,0.9933022,participant
21688,participant,0.99640954,participant
21689,participant,0.9873511,participant
21690,participant,0.9874739,participant
21691,participant,0.9881669,participant
21692,participant,0.96821016,participant
21693,participant,0.9933022,participant
21694,participant,0.99640954,participant
21695,participant,0.9873511,participant
21696,participant,0.98324794,participant
21697,participant,0.9859222,participant
21698,participant,0.95288944,participant
21699,participant,0.9933022,participant
21700,participant,0.99640954,participant
21701,participant,0.9873511,participant
21702,participant,0.9699556,participant
21703,participant,0.9703514,participant
21704,participant,0.92631316,participant
21705,participant,0.9933022,participant
21706,participant,0.99640954,participant
21707,participant,0.9873511,participant
21708,participant,0.9841829,participant
21709,participant,0.9856343,participant
21710,participant,0.94036174,participant
21711,participant,0.96991324,participant
21712,participant,0.98222643,participant
21713,participant,0.9318744,participant
21714,participant,0.9877393,participant
21715,participant,0.9880516,participant
21716,participant,0.9647085,participant
21717,participant,0.96991324,participant
21718,participant,0.98222643,participant
21719,participant,0.9318744,participant
21720,participant,0.9885006,participant
21721,participant,0.9888264,participant
21722,participant,0.9707168,participant
21723,participant,0.96991324,participant
21724,participant,0.98222643,participant
21725,participant,0.9318744,participant
21726,participant,0.98699903,participant
21727,participant,0.98757577,participant
21728,participant,0.9610282,participant
21729,participant,0.96991324,participant
21730,participant,0.98222643,participant
21731,participant,0.9318744,participant
21732,participant,0.9803781,participant
21733,participant,0.9830377,participant
21734,participant,0.94512916,participant
21735,participant,0.96991324,participant
21736,participant,0.98222643,participant
21737,participant,0.9318744,participant
21738,participant,0.9528736,participant
21739,participant,0.9566035,participant
21740,participant,0.8707129,participant
21741,participant,0.96991324,participant
21742,participant,0.98222643,participant
21743,participant,0.9318744,participant
21744,participant,0.98033285,participant
21745,participant,0.98233736,participant
21746,participant,0.9270878,participant
21747,participant,0.9655932,participant
21748,participant,0.9782676,participant
21749,participant,0.9261536,participant
21750,participant,0.97552735,participant
21751,participant,0.9782974,participant
21752,participant,0.9216812,participant
21753,participant,0.9655932,participant
21754,participant,0.9782676,participant
21755,participant,0.9261536,participant
21756,participant,0.97845495,participant
21757,participant,0.9807121,participant
21758,participant,0.9410719,participant
21759,participant,0.9655932,participant
21760,participant,0.9782676,participant
21761,participant,0.9261536,participant
21762,participant,0.96662456,participant
21763,participant,0.96851265,participant
21764,participant,0.90272176,participant
21765,participant,0.9655932,participant
21766,participant,0.9782676,participant
21767,participant,0.9261536,participant
21768,participant,0.98633367,participant
21769,participant,0.9876865,participant
21770,participant,0.9603879,participant
21771,participant,0.9655932,participant
21772,participant,0.9782676,participant
21773,participant,0.9261536,participant
21774,participant,0.9413578,participant
21775,participant,0.9477346,participant
21776,participant,0.8372532,participant
21777,participant,0.9655932,participant
21778,participant,0.9782676,participant
21779,participant,0.9261536,participant
21780,participant,0.9523811,participant
21781,participant,0.95193654,participant
21782,participant,0.8327861,participant
21783,participant,0.9342884,participant
21784,participant,0.95576113,participant
21785,participant,0.8673278,participant
21786,participant,0.98047835,participant
21787,participant,0.9802802,participant
21788,participant,0.94828564,participant
21789,participant,0.9342884,participant
21790,participant,0.95576113,participant
21791,participant,0.8673278,participant
21792,participant,0.9748999,participant
21793,participant,0.9735652,participant
21794,participant,0.9374289,participant
21795,participant,0.9342884,participant
21796,participant,0.95576113,participant
21797,participant,0.8673278,participant
21798,participant,0.9646685,participant
21799,participant,0.965633,participant
21800,participant,0.90911615,participant
21801,participant,0.9342884,participant
21802,participant,0.95576113,participant
21803,participant,0.8673278,participant
21804,participant,0.95990586,participant
21805,participant,0.96441907,participant
21806,participant,0.8957663,participant
21807,participant,0.9342884,participant
21808,participant,0.95576113,participant
21809,participant,0.8673278,participant
21810,participant,0.9283064,participant
21811,participant,0.92446655,participant
21812,participant,0.76876324,participant
21813,participant,0.9342884,participant
21814,participant,0.95576113,participant
21815,participant,0.8673278,participant
21816,participant,0.9354103,occupation
21817,participant,0.94213516,occupation
21818,participant,0.89030755,occupation
21819,participant,0.859256,occupation
21820,participant,0.91044456,occupation
21821,participant,0.76037985,occupation
21822,participant,0.92982614,occupation
21823,participant,0.949185,occupation
21824,participant,0.9072722,occupation
21825,participant,0.859256,occupation
21826,participant,0.91044456,occupation
21827,participant,0.76037985,occupation
21828,participant,0.93111426,occupation
21829,participant,0.9468935,occupation
21830,participant,0.9033551,occupation
21831,participant,0.859256,occupation
21832,participant,0.91044456,occupation
21833,participant,0.76037985,occupation
21834,participant,0.84679496,occupation
21835,participant,0.8886048,occupation
21836,participant,0.78026235,occupation
21837,participant,0.859256,occupation
21838,participant,0.91044456,occupation
21839,participant,0.76037985,occupation
21840,participant,0.7140411,occupation
21841,participant,0.7873168,occupation
21842,participant,0.6370312,occupation
21843,participant,0.859256,occupation
21844,participant,0.91044456,occupation
21845,participant,0.76037985,occupation
21846,participant,0.87396514,occupation
21847,participant,0.9095193,occupation
21848,participant,0.7996437,occupation
21849,participant,0.859256,occupation
21850,participant,0.91044456,occupation
21851,participant,0.76037985,occupation
21852,participant,0.9686609,occupation
21853,participant,0.9687041,occupation
21854,participant,0.94079006,occupation
21855,participant,0.92599386,occupation
21856,participant,0.9419415,occupation
21857,participant,0.8852938,occupation
21858,participant,0.929211,occupation
21859,participant,0.936251,occupation
21860,participant,0.88363284,occupation
21861,participant,0.92599386,occupation
21862,participant,0.9419415,occupation
21863,participant,0.8852938,occupation
21864,participant,0.93064475,occupation
21865,participant,0.94058317,occupation
21866,participant,0.9146174,occupation
21867,participant,0.92599386,occupation
21868,participant,0.9419415,occupation
21869,participant,0.8852938,occupation
21870,participant,0.8743158,occupation
